Año del Accidente,Mes del Accidente,Día del Accidente,Hora del Día,Día de la Semana,Ciudad o Municipio,Accidente: Intersección,Accidente: Fuga,Condiciones de Iluminación,Condiciones Climáticas (2016+),Límite de Velocidad en el Lugar del Accidente,Peor Lesión en el Accidente,Tipo de Parte,Edad de la Persona,Género de la Persona
2010,October,22,5:00 AM - 6:00 AM,Friday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,51,Masculino
2010,October,22,8:00 AM - 9:00 AM,Friday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,Masculino
2010,November,22,10:00 AM - 11:00 AM,Monday,Wayne County: Highland Park,Accidente en intersección,Fuga,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,Masculino
2010,December,22,6:00 AM - 7:00 AM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,55,Lesión grave sospechada (A),Conductor de vehículo motorizado,61,Masculino
2010,December,22,6:00 AM - 7:00 AM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,55,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,December,22,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,January,23,9:00 PM - 10:00 PM,Saturday,Wayne County: Southgate,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,40,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,January,23,7:00 PM - 8:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,January,23,10:00 PM - 11:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,January,23,3:00 AM - 4:00 AM,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,Febrero,23,11:00 PM - 12:00 midnight,Tuesday,Wayne County: Hamtramck,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,Febrero,23,9:00 PM - 10:00 PM,Tuesday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Lesión posible (C),Conductor de vehículo motorizado,21,Femenino
2010,Febrero,23,9:00 PM - 10:00 PM,Tuesday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Lesión posible (C),Conductor de vehículo motorizado,24,Masculino
2010,Febrero,23,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,No codificado y errores,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,Masculino
2010,Marzo,23,3:00 PM - 4:00 PM,Tuesday,Wayne County: Westland,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,66,Femenino
2010,Marzo,23,6:00 AM - 7:00 AM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,No codificado y errores,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,Marzo,23,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,Masculino
2010,April,23,Unknown,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,No codificado y errores,Lesión posible (C),Conductor de vehículo motorizado,46,Masculino
2010,April,23,11:00 PM - 12:00 midnight,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,47,Masculino
2010,May,23,7:00 PM - 8:00 PM,Sunday,Wayne County: Inkster,Accidente en intersección,Fuga,Luz del día,No codificado y errores,No codificado y errores,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,Masculino
2010,June,23,2:00 AM - 3:00 AM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,52,Femenino
2010,June,23,4:00 PM - 5:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,33,Femenino
2010,July,23,11:00 PM - 12:00 midnight,Friday,Wayne County: Inkster,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Lesión grave sospechada (A),Conductor de vehículo motorizado,36,Femenino
2010,August,23,7:00 PM - 8:00 PM,Monday,Wayne County: Highland Park,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,70,Lesión grave sospechada (A),Conductor de vehículo motorizado,18,Masculino
2010,August,23,9:00 PM - 10:00 PM,Monday,Wayne County: Westland,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,20,Masculino
2010,September,23,8:00 PM - 9:00 PM,Jueves,Wayne County: Inkster,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Sin lesión (O),Conductor de vehículo motorizado,39,Femenino
2010,September,23,1:00 PM - 2:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,24,Masculino
2010,September,23,1:00 PM - 2:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,26,Femenino
2010,September,23,1:00 PM - 2:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,34,Femenino
2010,September,23,1:00 PM - 2:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,42,Femenino
2010,September,23,9:00 PM - 10:00 PM,Jueves,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,19,Masculino
2010,September,23,9:00 PM - 10:00 PM,Jueves,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,46,Masculino
2010,October,23,4:00 AM - 5:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,November,23,9:00 PM - 10:00 PM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,December,23,6:00 PM - 7:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,No codificado y errores,Lesión menor sospechada (B),Conductor de vehículo motorizado,59,Masculino
2010,January,24,10:00 PM - 11:00 PM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,Marzo,24,2:00 PM - 3:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,No codificado y errores,Lesión posible (C),Conductor de vehículo motorizado,44,Masculino
2010,Marzo,24,9:00 PM - 10:00 PM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,April,24,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,17,Masculino
2010,April,24,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,April,24,2:00 AM - 3:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,30,Sin lesión (O),Conductor de vehículo motorizado,21,Masculino
2010,April,24,10:00 AM - 11:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,May,24,2:00 PM - 3:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,40,Femenino
2010,May,24,8:00 PM - 9:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,No codificado y errores,No codificado y errores,No codificado y errores,Lesión posible (C),Conductor de vehículo motorizado,17,Femenino
2010,May,24,10:00 PM - 11:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,No codificado y errores,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,June,24,3:00 PM - 4:00 PM,Jueves,Wayne County: Brownstown Twp.,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,45,Lesión menor sospechada (B),Conductor de vehículo motorizado,68,Masculino
2010,June,24,4:00 AM - 5:00 AM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,24,Masculino
2010,July,24,8:00 PM - 9:00 PM,Saturday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Dusk,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,24,Femenino
2010,July,24,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,36,Masculino
2010,September,24,4:00 PM - 5:00 PM,Friday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,39,Masculino
2010,September,24,11:00 PM - 12:00 midnight,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,November,24,2:00 PM - 3:00 PM,Wednesday,Wayne County: Brownstown Twp.,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,50,Lesión menor sospechada (B),Conductor de vehículo motorizado,40,Femenino
2010,November,24,5:00 PM - 6:00 PM,Wednesday,Wayne County: Allen Park,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,41,Masculino
2010,November,24,5:00 PM - 6:00 PM,Wednesday,Wayne County: Highland Park,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,42,Femenino
2010,December,24,4:00 PM - 5:00 PM,Friday,Wayne County: Dearborn Heights,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,24,Masculino
2010,December,24,6:00 PM - 7:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,54,Femenino
2010,January,25,6:00 PM - 7:00 PM,Monday,Wayne County: Southgate,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,61,Masculino
2010,January,25,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,33,Masculino
2010,January,25,6:00 AM - 7:00 AM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,No codificado y errores,Lesión posible (C),Conductor de vehículo motorizado,63,Femenino
2010,January,25,6:00 PM - 7:00 PM,Monday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,59,Femenino
2010,January,25,6:00 AM - 7:00 AM,Monday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,Febrero,25,7:00 AM - 8:00 AM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,40,Masculino
2010,Febrero,25,11:00 AM - 12:00 noon,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,Marzo,25,8:00 AM - 9:00 AM,Jueves,Wayne County: Garden City,Accidente en intersección,Fuga,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,April,25,8:00 PM - 9:00 PM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,55,Fatal injury (K),Conductor de vehículo motorizado,32,Masculino
2010,May,25,12:00 noon - 1:00 PM,Tuesday,Wayne County: Redford Twp.,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,45,Sin lesión (O),Conductor de vehículo motorizado,63,Masculino
2010,May,25,10:00 AM - 11:00 AM,Tuesday,Wayne County: Garden City,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,20,Masculino
2010,May,25,6:00 PM - 7:00 PM,Tuesday,Wayne County: Highland Park,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,74,Femenino
2010,May,25,6:00 PM - 7:00 PM,Tuesday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,45,Lesión grave sospechada (A),Conductor de vehículo motorizado,47,Masculino
2010,May,25,6:00 PM - 7:00 PM,Tuesday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,45,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2010,June,25,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dusk,No codificado y errores,No codificado y errores,Lesión grave sospechada (A),Conductor de vehículo motorizado,19,Masculino
